doy.dayfract;datetime [UTC];SZA;Lat;Lon;temp1 [C];temp2 [C];temp3 [C];temp4 [C];h1 [%];h2 [%];Voltage;Pan;Tilt;cyclenr;Incoming at 750nm [W m-2nm-1sr-1];Reflected 750 [W m-2nm-1sr-1];Reflected 760 [W m-2nm-1sr-1];Reflected 687 [W m-2nm-1sr-1];Reflectance 750 [-];Reflectance 760 [-];E_stability [%];sat value L;sat value E;sat value E2;Dynamic range E [%];Dynamic range L [%];DC_fluo;DCL_fluo;SIF_A_ifld [mW m-2nm-1sr-1];SIF_B_ifld [mW m-2nm-1sr-1];SIF_A_sfm [mW m-2nm-1sr-1];SIF_B_sfm [mW m-2nm-1sr-1];A_sfm_conv;B_sfm_conv;check;cyclenr;Incoming at 750nm Full [W m-2nm-1sr-1];Reflected 750nm full [W m-2nm-1sr-1];PAR inc [W m-2];PAR ref [W m-2];APAR [umol m-2 s-1];E_stability full [%];sat value L full;sat value E full;sat value E2 full;Dynamic range E full [%];Dynamic range L full [%];DC;DCL;SSHIFT [nm];gps_CPU;wr_CPU;veg_CPU;NDVI;PRI;MTCI;SR;EVI;REP;TCARI;REDCl;MCRI;L800
164.4221990740741;2025-06-13 09:07:58;32.879664413267946;42.8562;11.05344;29.56;20.07;55.2;26.1;17.1;54.1;10.22;0;0;95;0.3964416038277197;0.1049234040808837;0.0658518344608832;0.0231042819838174;0.2744382860354874;0.2846731758313096;0.0532119815589196;0;0;0;80.1335;80.8895;2102.7041015625;2263.5283203125;1.15673894299774;0.7610375296887811;1.117520480534435;0.8618438043883687;True;True;0;95;0.3831251580168298;0.1030214445779271;454.5919027030579;22.527934826928146;1110.853402630672;0.932424745561904;0;0;0;73.7;76.86666666666667;1763.0;1792.6666666666667;-0.3934333010290061;4678196;4685663;4683825;0.6790595276484819;-0.071340540077297;1.0852509815755658;0.9993554824499288;0.4358335238839081;657.1190147932462;0.050941425146602;0.7937303338093922;-2.3486478016792818;0.1002179906047497
164.4229861111111;2025-06-13 09:09:06;32.69384603314442;42.85597;11.05334;29.56;20.07;55.3;26.1;16.9;54.0;10.22;0;0;96;0.3940736569504315;0.1155778547671635;0.0726824912968572;0.028496490925281;0.3040172664374871;0.3153828501116959;0.0140410440908655;0;0;0;80.0845;88.63600000000001;2109.2294921875;2271.5830078125;1.2510444605207978;1.298814372959742;1.179929182888874;0.8033020753452055;True;False;0;96;0.3822309527670293;0.1209854038655157;451.78735107713993;23.77343702574529;1222.7996750265302;0.6054982191520759;0;0;0;73.4962962962963;78.40370370370371;1746.6666666666667;1791.0;-0.3934333010290061;4746300;4753758;4751930;0.7153446578940593;-0.0613061542079535;1.2574198094341649;0.9926018443705872;0.5131562905306215;657.9221202033531;0.062279082545688;0.8921662258564129;-2.429925795119244;0.1184552834509589
164.42339120370372;2025-06-13 09:09:41;32.59846700026422;42.85598;11.0533;29.56;20.07;55.3;26.1;16.8;54.0;10.22;0;0;97;0.3949942314103465;0.1156843668157;0.072798798809123;0.0287482690410218;0.3035648606871081;0.3150905636027031;0.0765903881987728;0;0;0;80.14949999999999;88.8285;2104.3759765625;2265.2998046875;1.1121813269015808;1.0106482439178228;1.1539512634343103;0.7283943325048617;True;True;0;97;0.3788558555347309;0.121917048783833;453.0364341602699;24.031665056050837;1211.8999959783368;0.3024939050559634;0;0;0;73.6462962962963;77.29629629629629;1764.0;1791.0;-0.3934333010290061;4781215;4798191;4796366;0.7113911867710395;-0.0644926889650723;1.2437543003385605;0.9987080367380924;0.5092120278343187;658.4627530534386;0.0617650729053262;0.8790338523471923;-2.412908208436124;0.1183987395526414
164.42392361111112;2025-06-13 09:10:27;32.47329986745538;42.85599;11.0533;29.56;20.07;55.4;26.1;16.7;54.0;10.24;0;0;98;0.4000306397397256;0.1143474106286737;0.0719109490316978;0.0292175376081232;0.2962410163814623;0.3074499708221451;0.0225125992247331;0;0;0;80.228;86.8395;2099.83203125;2259.0830078125;1.0252449668763302;1.1807786872331731;1.13909418094525;0.7921945428656249;True;True;0;98;0.379828333925508;0.121983912401837;454.1270834717856;24.101655277404923;1216.7139840688365;0.0542887397892883;0;0;0;73.55925925925926;76.77962962962962;1762.0;1781.6666666666667;-0.3934333010290061;4826964;4834407;4832582;0.7119473527174616;-0.0621434551573133;1.2513824950705137;1.000195239472479;0.5108303371132485;658.2615735023926;0.0624367639574848;0.8734786658677276;-2.404562317656905;0.1190509645431475
164.4243402777778;2025-06-13 09:11:03;32.37551881097261;42.85599;11.0533;29.56;20.07;55.5;26.1;16.6;53.9;10.22;0;0;99;0.4005202046276547;0.1143907280615611;0.0719778717758902;0.0292793558095353;0.296210319039851;0.306988748970115;0.0689381788706676;0;0;0;80.12;86.7845;2099.2529296875;2258.005859375;1.3645325156985515;0.5865012818429898;1.1694072684063606;0.5858382988076005;True;True;0;99;0.3854237451185884;0.120997384421713;459.1441857479968;24.34299413730772;1202.4167708507057;0.3899235868029737;0;0;0;74.17037037037038;76.75740740740741;1763.3333333333333;1778.6666666666667;-0.3934333010290061;4862642;4870083;4868258;0.7039752837490645;-0.0636877169051408;1.2140961015781775;0.98716527362096;0.4968867949218431;658.1285858425991;0.0600797208940213;0.8799205921922348;-2.4246962528799307;0.1179312671273312
164.42474537037037;2025-06-13 09:11:38;32.28060662469289;42.85599;11.0533;29.56;20.07;55.6;26.1;16.6;53.9;10.21;0;0;100;0.4008798722927457;0.1147443065686087;0.0721958140652345;0.0293961833048022;0.2966280638386573;0.3069407755977388;0.0862974534956663;0;0;0;80.14;86.929;2098.791015625;2257.5625;1.093859606050132;0.5293796962743519;1.0949737667689394;0.5547146082093756;True;True;0;100;0.3863646470032493;0.1207387852828412;459.5999829394883;24.35337673570941;1210.6272540926905;0.8683193127383909;0;0;0;74.49259259259259;76.82592592592593;1768.0;1795.0;-0.3934333010290061;4897972;4905413;4903589;0.7059838019667629;-0.0695539863425856;1.200093543454872;0.9964938247975266;0.4997042555572981;657.9721634221894;0.0600878801996026;0.8759470638006375;-2.420116353446057;0.1180287745550921
164.42474537037037;2025-06-13 09:11:38;32.28060662469289;42.85599;11.0533;29.56;20.07;55.7;26.1;16.5;53.9;10.23;0;0;101;0.4008302960414924;0.1145788308403296;0.0721139492463259;0.0294537313624486;0.2962846380423763;0.3070695601904026;0.0247665402574054;0;0;0;80.1085;86.795;2098.2626953125;2257.1904296875;1.1143793753863185;1.0421699381746812;1.25137000205563;0.7084357751911942;True;False;0;101;0.386312414453929;0.1208191760962244;460.2841389025159;24.536330870082335;1208.7100165922377;0.1544406644018346;0;0;0;74.48333333333333;76.98333333333333;1772.3333333333333;1781.0;-0.3934333010290061;4897972;4941359;4939535;0.7050327253442453;-0.0666959225857329;1.211405785458086;1.0035729638179254;0.5007186568982166;657.7693478746253;0.0601735246386376;0.8882441468439388;-2.442814507643283;0.1180026548816775
164.4255787037037;2025-06-13 09:12:50;32.085843561935945;42.856;11.0533;29.56;20.07;55.8;26.1;16.4;53.8;10.23;0;0;102;0.4012759894125696;0.1148116756674533;0.0722231572786383;0.0296011840568121;0.2964180696943571;0.3068631205828788;0.0774392415829045;0;0;0;80.173;86.729;2097.7275390625;2256.259765625;1.097440027842725;1.2983770664013;1.1044044253365657;1.039450817608646;True;True;0;102;0.3874523687186486;0.1210325000542708;459.6639627713912;24.49749395683276;1201.9733859434048;0.0263070963911214;0;0;0;74.57037037037037;77.11111111111111;1783.3333333333333;1779.6666666666667;-0.3934333010290061;4969913;4977352;4975528;0.7035560141409711;-0.066174463632596;1.2052204270610556;0.9921385304252544;0.4980136796831074;658.080514249738;0.0595521862734685;0.8744245642474544;-2.420000519630166;0.1179410097004319
164.42599537037037;2025-06-13 09:13:26;31.98870544113973;42.856;11.0533;29.56;20.07;55.9;26.1;16.4;53.8;10.21;0;0;103;0.4022321808841335;0.1152177551153832;0.0725117888479415;0.0297294613025319;0.2967752462174354;0.3077354444434385;0.0533566684902292;0;0;0;80.193;86.8355;2097.115234375;2254.501953125;1.2194912562005795;1.1817521225894678;1.1930269987819495;0.6928377928966641;True;True;0;103;0.3849741804227236;0.1208108305046622;461.2988479550118;24.58090867197297;1209.9474254196198;0.1141091758313269;0;0;0;74.44259259259259;76.78703703703704;1775.0;1790.0;-0.3934333010290061;5006150;5013588;5011766;0.7046156666520601;-0.0626801237016648;1.1978486544835536;1.0024793636654006;0.5001194133309395;657.8260887089968;0.0603283925621153;0.8767126408170882;-2.427501090250186;0.1183233672553712
164.4264351851852;2025-06-13 09:14:04;31.886351034099384;42.856;11.0533;29.56;20.07;56.0;26.1;16.3;53.8;10.2;0;0;104;0.4033984371015244;0.1159032774034099;0.0734733794789582;0.0298724526874094;0.29814933732637;0.3084190323643926;0.0460019268521105;0;0;0;80.0365;87.106;2099.607421875;2258.0859375;1.0413542889224274;1.1868442932907344;1.2111914086486877;0.7700434911086699;True;True;0;104;0.3874496418811505;0.1218784192309929;461.7569799407676;24.66937915173157;1206.239254734537;0.3218724938412898;0;0;0;74.77962962962962;77.29259259259258;1750.0;1766.3333333333333;-0.3934333010290061;5043909;5051348;5049524;0.7032570253456435;-0.0641700938690975;1.209563559452288;0.9995141208625132;0.4979013407196763;657.8592407838977;0.0603957846919162;0.8724702627346039;-2.419507502528491;0.1184367612364473
164.4264351851852;2025-06-13 09:14:04;31.886351034099384;42.856;11.0533;29.56;20.07;55.9;26.1;16.5;53.8;10.22;0;0;105;0.4042198379818558;0.1161183324700303;0.0737629506886437;0.0299180459996257;0.2980468550379359;0.3089384693877424;0.0512598198694428;0;0;0;80.24;87.27850000000001;2100.9814453125;2260.5693359375;1.209036496092992;0.6298734526940586;1.1970092303075048;0.6909838256064124;True;True;0;105;0.3879534885291577;0.1220048230105227;463.73961095608365;24.81735381582886;1208.9201490750752;0.2318608350487517;0;0;0;74.87962962962963;77.32592592592593;1744.3333333333333;1795.6666666666667;-0.3934333010290061;5043909;5089965;5088143;0.702574776093337;-0.0647024706622612;1.210319690958208;0.9872502769384228;0.4971242015485809;658.1296824768492;0.0599275596205095;0.8671022663555896;-2.4172269921325977;0.1191021516068836
164.42731481481482;2025-06-13 09:15:20;31.682188056504195;42.85599;11.05332;29.56;20.07;55.6;26.1;16.5;54.1;10.21;0;0;106;0.4043503258635137;0.1161909484185142;0.0738121018876287;0.0299925373436051;0.2979302699926299;0.3087930962626487;0.0363410128542546;0;0;0;80.1005;87.176;2099.8388671875;2258.4833984375;1.2147684256149849;0.952754434651484;1.2096004897625574;0.8433177438462547;True;True;0;106;0.3913657540304551;0.1219667920335253;464.6055627157149;24.774315367167887;1213.2602339484945;1.0214117819616757;0;0;0;75.4574074074074;77.00555555555556;1764.0;1779.0;-0.3934333010290061;5119832;5127269;5125446;0.7030997016311504;-0.0660726966658607;1.2063923938298875;0.9925688603597356;0.4970962163661309;658.0250297053259;0.0598184501686224;0.867000684315085;-2.4155511948405417;0.1189653137061069
164.48231481481483;2025-06-13 10:34:32;21.403548608699268;42.85814;11.0542;33.94;20.08;49.9;31.6;23.9;49.2;10.92;0;0;1;0.4299592072385776;0.1309229863930752;0.0782465468925646;0.0202721150685619;0.3159610998653144;0.3284533473066729;0.0837395101384306;0;0;0;80.20049999999999;80.07600000000001;2073.751953125;2149.658203125;1.893908142329935;1.2887238249223496;1.6246802122873678;1.0921349163521838;True;True;0;1;0.4102749092481068;0.1337016542499078;482.9419498271618;21.147530128115427;1592.0127051870377;0.3367078866063412;0;0;0;73.28518518518518;76.17037037037036;1447.0;1479.6666666666667;-0.3934333010290061;414492;424687;422862;0.7841425935606172;-0.0438934606481102;1.5913460294961093;1.0010539834704644;0.5696801596111895;660.859686884555;0.0733559678968828;0.9438864006659092;-2.3965500798869286;0.1308660650531228
164.48460648148148;2025-06-13 10:37:50;21.139696674990333;42.85816;11.05423;33.81;20.08;51.5;31.1;21.5;50.1;10.86;0;0;2;0.4479132585567227;0.1296181102246979;0.0782843771926204;0.0201203672566559;0.30098262324884;0.312451814599898;0.1654124114981532;0;0;0;80.256;76.4325;2063.697265625;2136.7353515625;1.6444145244087511;1.6322536724421297;1.6924895759437162;1.1777423046940318;True;True;0;2;0.4297017615820082;0.1306081967063462;506.4175922741727;21.48484966214064;1629.500445228266;0.3835605217419952;0;0;0;76.3111111111111;76.7388888888889;1424.6666666666667;1464.6666666666667;-0.3934333010290061;612559;620002;618174;0.7744334345818352;-0.0470430303509039;1.5183660158512384;0.9939462277617448;0.5358086097507627;660.5824841776299;0.0699854984858738;0.9147499777331942;-2.375045412549598;0.1275048366088156
164.48502314814814;2025-06-13 10:38:26;21.093736389495064;42.85816;11.05423;33.81;20.08;51.6;31.1;21.4;50.4;10.85;0;0;3;0.448247217699336;0.1295745733664872;0.0775129047133626;0.0201464077011418;0.3003492600145761;0.3116825810873527;0.1103848067719488;0;0;0;80.0325;75.995;2059.126953125;2131.8076171875;1.7244840592168704;1.0796916672315282;1.6712227489574216;1.1586943413453037;True;True;0;3;0.4353165756359605;0.131036335444023;509.401464214049;21.61640431586678;1635.3734634620066;1.124838864410482;0;0;0;76.47407407407407;76.91481481481482;1454.3333333333333;1452.6666666666667;-0.3934333010290061;648339;655785;653956;0.7735793778786858;-0.0493585050160637;1.5148771735855868;0.9889790137166888;0.5342066558902572;660.3828945302503;0.0699080525623085;0.923444903233604;-2.3906717963196145;0.1278276311683514
164.48542824074073;2025-06-13 10:39:01;21.04966315502152;42.85817;11.05424;33.81;20.08;52.0;31.0;21.3;50.6;10.81;0;0;4;0.4501914336920573;0.1300712325527551;0.077850623459484;0.0202304102543717;0.3002132684108232;0.3115911952654889;0.0434792080581742;0;0;0;80.061;76.119;2056.630859375;2128.921875;1.6486773393145835;1.3973808700266614;1.661325512615743;1.0073926354878406;True;True;0;4;0.4326131261567736;0.1313489129813722;512.0464223997838;21.667369473672395;1645.6025753592787;0.4849763162644657;0;0;0;77.13518518518518;76.73518518518519;1471.6666666666667;1475.6666666666667;-0.3934333010290061;683317;690763;688934;0.7739302564738713;-0.0484798646557278;1.5242130641872549;0.9929128386306756;0.5340351011880655;660.5060313683065;0.0686600987307409;0.919501855244514;-2.38176829913912;0.1282984687628703
164.4858449074074;2025-06-13 10:39:37;21.00495007845244;42.85817;11.05424;33.81;20.08;52.3;31.0;21.1;50.8;10.8;0;0;5;0.45024669316509;0.1305001068546054;0.0781003306924778;0.0203113956490125;0.3011445152145317;0.3124770567375662;0.0601415339957304;0;0;0;80.095;76.2535;2056.1748046875;2128.482421875;1.691578880713822;1.268877788062011;1.6132642949065892;1.2165219635553546;True;True;0;5;0.4345226098715642;0.1324011786857678;512.1236189801558;21.71088594034636;1657.180990990213;0.5325790560298655;0;0;0;76.78333333333333;77.87592592592593;1452.0;1458.3333333333333;-0.3934333010290061;719275;726721;724892;0.7765495582954004;-0.0469212776579592;1.532242989876509;0.9958898832083574;0.5396183778415544;660.468496584163;0.0690445284086239;0.913956714450194;-2.373848288267677;0.1289692878454179
164.48626157407406;2025-06-13 10:40:13;20.960866418986967;42.85816;11.05424;33.81;20.08;52.5;30.9;20.8;50.9;10.78;0;0;6;0.4483832739606329;0.1298751209000686;0.0778015150822184;0.0202625175521369;0.3008234010905569;0.3122890599930401;0.080980038021578;0;0;0;80.15050000000001;76.228;2057.724609375;2130.87890625;1.6287298650960116;1.2888219178343063;1.6553188538582548;1.0479047915696051;True;True;0;6;0.4313230602739098;0.1320013214919165;512.0929641660866;21.709621390575336;1659.0889911047152;0.414556325578239;0;0;0;76.91111111111111;76.61851851851851;1461.3333333333333;1462.6666666666667;-0.3934333010290061;755259;762704;760876;0.7770071043699811;-0.0489610603732029;1.5276283777422337;0.9888168800310542;0.5397276148597946;660.5253944052188;0.0706356086266224;0.9247217356529798;-2.388983623387405;0.1291330660161928
164.48677083333334;2025-06-13 10:40:57;20.90787355240542;42.85816;11.05423;33.81;20.08;52.9;30.9;20.6;51.0;10.76;0;0;7;0.4494923986610545;0.1298035711894264;0.0776249140499147;0.02036530303176;0.3000962682571228;0.3114454362737394;0.0175644286605576;0;0;0;80.218;76.141;2057.369140625;2129.6953125;1.5126598514731753;1.3726801611633246;1.6484367284644614;1.0187916177589462;True;True;0;7;0.4338840850038786;0.1311194564006114;510.1179829512635;21.696507267670707;1632.8093328666569;0.8253577598252227;0;0;0;76.4962962962963;76.7074074074074;1429.0;1490.0;-0.3934333010290061;799265;806710;804881;0.7724981965463383;-0.0486666272178009;1.4973616020132337;0.9961023424726706;0.5328276304725766;660.3059808912539;0.069971589986905;0.9186390474857646;-2.3868334239339246;0.1275877557397004
164.48719907407408;2025-06-13 10:41:34;20.864066722399286;42.85817;11.05423;33.75;20.08;53.3;30.8;20.4;51.0;10.76;0;0;8;0.4484139906069275;0.1298336078052251;0.077733830515708;0.0202837200245709;0.3009692309995492;0.3123194236688051;0.0226804108138748;0;0;0;80.158;76.2275;2057.6591796875;2130.13671875;1.4968475267921904;1.4494530767903977;1.523765767023982;1.1935832979160177;True;True;0;8;0.430817475020023;0.1315249645931415;509.9351333367483;21.65448235307542;1642.976610905708;0.2065973962234358;0;0;0;76.5;76.63518518518518;1480.0;1441.3333333333333;-0.3934333010290061;836211;843658;841829;0.7749446881202082;-0.0457580650857311;1.5224122515102034;0.9981410994081508;0.537873525579602;660.2233014881886;0.0695937525121662;0.9307452801551388;-2.399696411311937;0.128186662776699
164.4876273148148;2025-06-13 10:42:11;20.820951298981484;42.85818;11.05422;33.75;20.08;53.5;30.7;20.2;51.0;10.72;0;0;9;0.4468817772765246;0.1297523144037475;0.0777304376131655;0.0201975404020982;0.3019587669428563;0.3134099247974374;0.0156403928147663;0;0;0;80.0715;76.467;2059.11328125;2131.6044921875;1.396365952086291;1.3666376241713762;1.5774673416233351;1.2662917214758218;True;True;0;9;0.4301717012755481;0.1311074585206046;507.880988022826;21.526453920371612;1640.5709767436213;0.4647302866905417;0;0;0;76.43333333333334;76.60925925925926;1439.0;1494.3333333333333;-0.3934333010290061;873203;880649;878820;0.7758832486929563;-0.0466380399659805;1.5397431262474557;0.9955648579029668;0.537325342564173;660.4856745606913;0.0696534497410463;0.9204123568077232;-2.381687047829766;0.1278351377340018
164.4888425925926;2025-06-13 10:43:56;20.70215593592981;42.85794;11.05411;33.69;20.08;54.2;30.6;19.7;51.2;10.69;0;0;10;0.4462386144825814;0.1335868642801646;0.0794019535715516;0.026054631474049;0.3104373694656918;0.3220412556450658;0.1961137525849666;0;0;0;80.079;78.6365;2061.177734375;2134.265625;1.672229545708958;1.5479854642134148;1.3352554558937868;1.195247056626238;True;True;0;10;0.4280128090433648;0.1338976459364438;506.8699358641585;27.645852127720072;1306.4916433341257;0.1327647499819461;0;0;0;76.34814814814814;79.41666666666667;1451.6666666666667;1464.0;-0.3934333010290061;977930;985363;983547;0.6990390511254158;-0.0630759360885746;1.143676081713166;0.9962473322921412;0.4937927778903526;657.5980941758654;0.0650104722773893;0.8082760123114487;-2.341332538945711;0.1299632861205415
164.48924768518518;2025-06-13 10:44:31;20.6638811718865;42.85794;11.0541;33.69;20.08;54.4;30.5;19.5;51.3;10.67;0;0;11;0.4466346137846441;0.1335935768798573;0.0793530888860299;0.0260635940369165;0.309892072649129;0.3209608458785901;0.0183413261563166;0;0;0;80.113;78.4875;2059.71484375;2132.1826171875;1.5548131502903657;1.0600786742381894;1.3050627914286193;1.0565621252157922;True;True;0;11;0.4332927600629739;0.133763196815973;508.0767428023984;27.6254381019314;1305.3355705573035;0.8397104795987345;0;0;0;76.44999999999999;76.79074074074073;1457.6666666666667;1475.6666666666667;-0.3934333010290061;1012925;1020341;1018529;0.6978522760078003;-0.0635869156122724;1.1296833527732053;0.9948043750676364;0.4899861324189269;657.6965608852088;0.0652150494105071;0.7973163836907715;-2.3216104898876626;0.1294748743430414
164.48967592592592;2025-06-13 10:45:08;20.62410662949009;42.85794;11.0541;33.69;20.08;54.5;30.5;19.3;51.4;10.65;0;0;12;0.4471336016030433;0.1341916697097905;0.0797726358012476;0.0260866373963896;0.3113354671173862;0.3229622759931185;0.074923929556139;0;0;0;80.17450000000001;78.765;2059.5439453125;2132.5185546875;1.2840061154456477;1.4565294633559371;1.3296962116609972;1.2180870014527851;True;True;0;12;0.43331425773994;0.1338366433740944;509.183657721924;27.644917650972005;1313.798255463742;0.9778489113847314;0;0;0;76.6574074074074;77.18148148148148;1453.0;1458.6666666666667;-0.3934333010290061;1049906;1057318;1055506;0.6993007686690896;-0.0622416549638709;1.1444611279148242;0.9893986780535122;0.4916665410170375;657.8597385265483;0.0637891789730077;0.805352951599658;-2.333509217422185;0.1302130801237692
164.48967592592592;2025-06-13 10:45:08;20.62410662949009;42.85794;11.0541;33.69;20.08;54.7;30.5;19.3;51.6;10.64;0;0;13;0.4469997796250959;0.13451003181392;0.0799473073677355;0.026124631151306;0.3120198236674398;0.3233480405634777;0.0748060484498707;0;0;0;80.17;78.96;2059.75390625;2132.107421875;1.390139727809574;1.6452416436659187;1.2924048313496403;1.4731578299635082;True;True;0;13;0.4300749317120595;0.1337839844727922;509.3005701474819;27.665327339132485;1310.502765172013;0.767868145476555;0;0;0;76.61851851851851;77.53703703703704;1471.3333333333333;1464.3333333333333;-0.3934333010290061;1049906;1093109;1091297;0.6983655166155589;-0.0646173684940042;1.135143715103674;0.9938174037901168;0.4901044769516023;657.6418795635357;0.0660250836841612;0.7981763207831121;-2.325080768162673;0.1299624399513053
164.49049768518518;2025-06-13 10:46:19;20.54978411780344;42.85794;11.0541;33.69;20.08;54.8;30.4;19.1;51.6;10.62;0;0;14;0.4467789077448564;0.1343779939959547;0.079975754260853;0.0261003720634684;0.3115688496172009;0.3232263637805695;0.0191671581449472;0;0;0;80.1515;79.0215;2060.046875;2132.7509765625;1.3289419488134475;1.426082606062905;1.320577292214975;1.3929892805904724;True;True;0;14;0.432337339025084;0.1341640419013131;508.9343995168896;27.67670503989716;1307.8187370102166;0.4076374289898924;0;0;0;76.53518518518518;76.79259259259258;1459.6666666666667;1478.0;-0.3934333010290061;1120888;1128300;1126489;0.6979292737570534;-0.0652912505443084;1.1425078975478322;0.9903822344998172;0.489838881815835;657.8553307508762;0.0648665390376862;0.8015553828870479;-2.3255346646070083;0.1298570285362147
164.4909027777778;2025-06-13 10:46:54;20.51412188170221;42.85794;11.0541;33.63;20.08;54.9;30.4;19.0;51.7;10.62;0;0;15;0.446646938125484;0.1346119409035817;0.0800539501741111;0.0260059109474618;0.3124626152306048;0.3235923163978126;0.0498810147609115;0;0;0;80.00399999999999;79.0125;2059.443359375;2132.5634765625;1.2572735721325072;1.622655543695853;1.3010842079166862;1.3958767187192314;True;True;0;15;0.4317093659994441;0.1345891396760194;509.23913505245946;27.60120066659333;1321.1243544939389;0.7114166607163236;0;0;0;76.47222222222221;76.52222222222223;1451.0;1450.3333333333333;-0.3934333010290061;1155891;1163302;1161491;0.7011505677849732;-0.0642737779109247;1.156366898041284;0.9924243043477976;0.4938466786523214;657.7947533256663;0.0666668492235268;0.8038603536804845;-2.327165151379832;0.1302844906757779
164.49130787037038;2025-06-13 10:47:29;20.47910857786448;42.85794;11.0541;33.63;20.08;55.1;30.4;18.9;51.8;10.6;0;0;16;0.4458825826878326;0.1345925017706234;0.0800437928218394;0.025999412348944;0.3126085306360822;0.32446002567077;0.0545722754555049;0;0;0;80.21549999999999;79.155;2060.9013671875;2133.703125;1.5225532877226295;1.616404678458384;1.2615293109434829;1.331472498085456;True;True;0;16;0.4324023690409096;0.1343847207247477;507.6284815850936;27.566106965132207;1309.3324633352536;0.106151649913535;0;0;0;76.28518518518518;76.25925925925927;1440.0;1485.6666666666667;-0.3934333010290061;1190810;1198221;1196410;0.6991854242863356;-0.0664142864948138;1.1460491367226586;0.9999654430573774;0.4923894028424271;657.9818881608691;0.0652299925670837;0.7983234513382071;-2.323197173932844;0.1298312428027455
164.49171296296296;2025-06-13 10:48:04;20.444747649635858;42.85794;11.0541;33.63;20.08;55.3;30.3;18.8;51.8;10.59;0;0;17;0.4457578701751851;0.134735554184761;0.0801512109976921;0.0259361184106506;0.313230048920938;0.3251025796254588;0.0254643327006005;0;0;0;80.1995;79.2755;2061.0166015625;2133.4091796875;1.4958794497888614;1.236640607754687;1.3388866727409587;1.2263201779731785;True;True;0;17;0.4301477168669964;0.1344981155423349;506.8920718431623;27.606967381093547;1310.661727183759;0.2490663956050579;0;0;0;75.96111111111111;77.18518518518519;1463.3333333333333;1464.0;-0.3934333010290061;1225868;1233280;1231468;0.7000950778306069;-0.0626830674265465;1.1475151952996585;1.000942452166554;0.4934645682677659;657.9874733364536;0.0668459862838763;0.8083918288808827;-2.337343855328159;0.1299930432444088
164.49212962962963;2025-06-13 10:48:40;20.41008904726199;42.85794;11.0541;33.63;20.08;55.4;30.3;18.6;51.8;10.58;0;0;18;0.4465243859573967;0.1351616066441615;0.0804573289992076;0.0260658117148192;0.3138425978717433;0.3252028593365694;0.0351456798805674;0;0;0;80.29650000000001;79.539;2060.6767578125;2133.3955078125;1.384469616512249;1.4200172372868811;1.2579718094265744;1.3146406012934175;True;True;0;18;0.4293300639478092;0.1342048404854946;508.327835906996;27.653615346204816;1310.94038137137;0.2209597528283404;0;0;0;76.65925925925926;77.60185185185186;1492.6666666666667;1466.6666666666667;-0.3934333010290061;1262011;1269423;1267612;0.6991694118672755;-0.0668325047485131;1.1498353573531306;0.9945712084961492;0.4921268235696929;657.8845579096068;0.0652991064213713;0.7993434244451798;-2.320649699548355;0.1301606577400616
164.4932523148148;2025-06-13 10:50:17;20.31998598316021;42.85771;11.054;33.56;20.08;55.7;30.3;18.4;52.0;10.55;0;0;19;0.4492088424017301;0.1376801580910517;0.0819943008337529;0.0298876944978336;0.3171685869757136;0.3286566258092663;0.035597452922524;0;0;0;80.23;80.3435;2058.2333984375;2130.916015625;1.4843651464260774;1.3141288349069853;1.1362357045280491;1.1601268049267457;True;False;0;19;0.432517504099817;0.1257161133443686;511.00405649398704;31.491782068741287;1047.4418660201443;0.1764147098732728;0;0;0;77.03888888888889;77.9074074074074;1459.6666666666667;1478.3333333333333;-0.3934333010290061;1358577;1365983;1364177;0.6259397543491475;-0.0750791393085242;0.8865372011920394;0.9951064457375792;0.4234437639189769;655.0034653669048;0.054369479375749;0.7238319134626614;-2.328874064473648;0.1215316871341194
164.49369212962964;2025-06-13 10:50:55;20.28615962607877;42.85771;11.054;33.56;20.08;55.9;30.2;18.3;51.9;10.55;0;0;20;0.4489889310525459;0.1371198606033375;0.0816724782661617;0.0299968093923876;0.316206547016379;0.3279732637177709;0.011888730242133;0;0;0;80.283;80.123;2057.7607421875;2130.603515625;1.3674791484888045;1.928186081232237;1.2411292087015855;1.2044726324097883;True;True;0;20;0.4341310603542445;0.1264439816241794;511.8625121207263;31.449462722898563;1058.2397915380104;0.3077232763069192;0;0;0;77.06111111111112;76.83333333333333;1447.6666666666667;1479.3333333333333;-0.3934333010290061;1396828;1404227;1402423;0.6285881735090035;-0.0757468528136741;0.8934490746595224;0.9939989347654103;0.4277009078852257;654.3328101049136;0.0526103634142426;0.7131201646644814;-2.3127113428523085;0.1220431038776266
